invoice_id,order_id,invoice_date,refund_date,total_invoice_gross,invoice_currency,refund_amount,invoice_status
695ba0eeac3e85d4529d7f9b,6957f88f546c9dcf6837cae2,2026-01-05,,59,EUR,0,paid
695ba3818fcee068fe8ba061,69594fdf22458c672237df53,2026-01-05,,59,EUR,0,paid
695baa73cf74fd175b198b2f,6958d0597b7fb817a6eb2fde,2026-01-05,,59,EUR,0,paid
695bc3b26b6e6822997c934c,694fbe1c5a95ab20a81cba51,2026-01-05,,59,EUR,0,paid
695bde74124c8117d86aced9,695bb08b546c9dcf6861b1f9,2026-01-05,,59,EUR,0,paid
695cea00c0991e2eba14310e,695ac8ae8fcee068fe813627,2026-01-06,,59,EUR,0,paid
695d010b48b0427d87485460,69313e1c3c472cf26e1c8f02,2026-01-06,,59,EUR,0,paid
695d082c48b0427d874922a2,695c427fb92ce93662825e38,2026-01-06,,59,EUR,0,paid
695d20f282c3972044ecba5d,6933e3733c472cf26e4ad2d6,2026-01-06,,59,EUR,0,paid
695e0515b92ce9366298c914,695be62d3448a3ec996b2b77,2026-01-07,,59,EUR,0,paid
695e2c8b82c3972044f852eb,695e2a87c7a5ffb6922343a8,2026-01-07,,59,EUR,0,paid
695f6b3afe9b47f9fc96fe74,6957e09f22458c67222876a4,2026-01-08,,59,EUR,0,paid
695f71972550a3dd710a5271,695ec8d7279f5a309e63fdb6,2026-01-08,,59,EUR,0,paid
695f9ea218fb14ee01f8e471,695ed34ae94df701011e423d,2026-01-08,,59,EUR,0,paid
695fe892030c6ac90507da0f,695bc9396b6e6822997d5f7f,2026-01-08,,59,EUR,0,paid
6960a54aad025447b37c804a,69604596b11cafc3d73d7a48,2026-01-09,,59,EUR,0,paid
6960ceef089de1ebe9b61702,695ff17a089de1ebe9adb41e,2026-01-09,,59,EUR,0,paid
6960ea5b030c6ac90513e386,696023fd22473fc0a6153a4b,2026-01-09,,59,EUR,0,paid
6960eee6089de1ebe9ba4e1f,6933e2473c472cf26e4917de,2026-01-09,,59,EUR,0,paid
69623c71089de1ebe9c6a177,690c5277fd5be37c600ef69a,2026-01-10,,59,EUR,0,paid
69625f7be931ffe8bf681b9e,696198caa22e210788455b78,2026-01-10,,59,EUR,0,paid
6963966bb11cafc3d75e6c12,693a73373c472cf26eee6d20,2026-01-11,,59,EUR,0,paid
6963987679df16b17166fd20,69622929a22e21078847da39,2026-01-11,,59,EUR,0,paid
6963a1a4089de1ebe9d428aa,69392e603c472cf26ea78a54,2026-01-11,,59,EUR,0,paid
6963e78ea9fdc6d3910fd5ab,693528c23c472cf26ee47314,2026-01-11,,59,EUR,0,paid
6964be8de931ffe8bf805966,6962c7df089de1ebe9ce29d2,2026-01-12,,59,EUR,0,paid
6964c06e030c6ac9053b0ab5,69610d3da9fdc6d391f4d675,2026-01-12,,59,EUR,0,paid
6964d354a9fdc6d3911c8f8b,6960051fa9fdc6d391e663c9,2026-01-12,,59,EUR,0,paid
6964d642a22e2107886713d2,693bc5693c472cf26e325a68,2026-01-12,,59,EUR,0,paid
6964d834089de1ebe9e630c5,693bca563c472cf26e3ab094,2026-01-12,,59,EUR,0,paid
6964de35a22e21078868cd98,695fff1aa9fdc6d391e61b94,2026-01-12,,59,EUR,0,paid
6964f2beb11cafc3d774e711,69620cae79df16b171578612,2026-01-12,,59,EUR,0,paid
696512a1996629007fd6d43e,695dea4785086db544fe2a6e,2026-01-12,,59,EUR,0,paid
6965ff21030c6ac9055095c1,69653673b11cafc3d77ad548,2026-01-13,,59,EUR,0,paid
696607b0089de1ebe9f84aaf,6964ac52996629007fc8cf3b,2026-01-13,,59,EUR,0,paid
69660d1e79df16b1718cc8fd,696532bf22473fc0a653b055,2026-01-13,,59,EUR,0,paid
69661326a22e2107887bc2d6,69650d12089de1ebe9ed13ff,2026-01-13,,59,EUR,0,paid
6966258d22473fc0a6611a93,693d16373c472cf26e44c090,2026-01-13,,59,EUR,0,paid
69674485fa8110e1f7ad115f,696672b7bbe4d20c75ad7431,2026-01-14,,59,EUR,0,paid
6967472b04213ac46d7785d7,693e718e3c472cf26e055127,2026-01-14,,59,EUR,0,paid
6967494cfa8110e1f7ad519e,6965ef32a9fdc6d3912e1566,2026-01-14,,59,EUR,0,paid
69674bda04213ac46d77b190,691ec3033c472cf26efc7ae3,2026-01-14,,59,EUR,0,paid
69676d72e39eb4f4a0b34ff1,69636f27030c6ac9052aa4c8,2026-01-14,,59,EUR,0,paid
6967793736669c9767f40e55,6966b43357ba9ab98040ece3,2026-01-14,,59,EUR,0,paid
6967950ce39eb4f4a0b75d1b,6947b3922a964d60c8ef4915,2026-01-14,,59,EUR,0,paid
6967dc60d60ef43faacdbc4c,6966be938f27eda4985b3393,2026-01-14,,59,EUR,0,paid
6967f9ec5ca0eefacbb9a54e,6964df21ad025447b3b0c9c7,2026-01-14,,59,EUR,0,paid
6967fbdf5ca0eefacbb9d568,6966921757ba9ab9803eb05f,2026-01-14,,59,EUR,0,paid
6968b4a68c417c51a792fa8a,6967ec7ed6221003910195b9,2026-01-15,,59,EUR,0,paid
6968b9479e23824bedf3e43a,6968113282ebb9d0dca13316,2026-01-15,,59,EUR,0,paid
696911ee0dbab5889cfe7ecb,6967c36dd60ef43faacbf871,2026-01-15,,59,EUR,0,paid
6969ebfb5b86275c714f145c,6960220fa22e21078832f23d,2026-01-16,,59,EUR,0,paid
6969ed11ff6c2dd4da48f081,69694af529d49db502fc2959,2026-01-16,,59,EUR,0,paid
6969f399df5c8faf200534fc,69410c96da9676ca3e22a001,2026-01-16,,59,EUR,0,paid
696a175f65e5d24e9c6a3509,696a0b073f174817c01480b3,2026-01-16,,59,EUR,0,paid
696c108ffda12a4e2c5c8193,696bf91a8ac19f9b03e06c6c,2026-01-17,,59,EUR,0,paid
696d025d06652ac8724fc55f,6916dbe2fd5be37c604e9fe4,2026-01-18,,59,EUR,0,paid
696d3f0d6b2c86a53bfdcb05,6969c3ab0dbab5889c066d3e,2026-01-18,,59,EUR,0,paid
696debdf8ac19f9b03f6b547,696d50b7fda12a4e2c6d41bd,2026-01-19,,59,EUR,0,paid
696df328402404ece7987d14,696a53fd8ac19f9b03ce7c18,2026-01-19,,59,EUR,0,paid
696dfae3e1a181887123f7ef,696b91e84253c4496679feb9,2026-01-19,,59,EUR,0,paid
696e168165e5d24e9c9f3c09,6945024498385695f17782eb,2026-01-19,,59,EUR,0,paid
696e2ad565e5d24e9ca29040,696b8570fda12a4e2c555551,2026-01-19,,59,EUR,0,paid
696e9f650756c21839742ae1,696baef78ac19f9b03dc56aa,2026-01-19,,59,EUR,0,paid
696f37300e3fea31586bb4f3,69465ec798385695f1b04bce,2026-01-20,,59,EUR,0,paid
696f565b1228ec3914454494,696eae5d1228ec39143d6952,2026-01-20,,59,EUR,0,paid
696f571e95ee7e4768da979f,6946578298385695f1a58430,2026-01-20,,59,EUR,0,paid
696f5c0c1228ec3914463f79,696f3bedeacdbc02c3fa966a,2026-01-20,,59,EUR,0,paid
696f639ad56c6bf124125b28,6969d3cd0dbab5889c06b8b0,2026-01-20,,59,EUR,0,paid
696f6f410756c218398101a3,696f577cb86cbc6cc9c91227,2026-01-20,,59,EUR,0,paid
696f7b0095ee7e4768dff07d,696f32d0b86cbc6cc9c3d926,2026-01-20,,59,EUR,0,paid
696f80db95ee7e4768e08544,6945072f98385695f17fb593,2026-01-20,,59,EUR,0,paid
69708d050756c21839901d17,696fddc8eacdbc02c30cba46,2026-01-21,,59,EUR,0,paid
6970a6446ad9e4d9dc7779dd,6950ed5c98385695f1bfdf66,2026-01-21,,59,EUR,0,paid
6970abfc8f44618f194a0c48,697092a495ee7e4768ee9a0f,2026-01-21,,59,EUR,0,paid
6970d8809d3d16c962b04bab,6970a41c95ee7e4768f0e18b,2026-01-21,,59,EUR,0,paid
6970e158c228ed49c28e837a,696fbb3395ee7e4768e5c532,2026-01-21,,59,EUR,0,paid
6971e58b4c56598999fd0b76,696ffa87d56c6bf1241fe3a5,2026-01-22,,59,EUR,0,paid
6972271f885a1162893c257b,697216c2e8c6050c91bb9c77,2026-01-22,,59,EUR,0,paid
6972683bb44dc8f5cfa31f24,69710ab60b777993613b8e02,2026-01-22,,59,EUR,0,paid
6973830784edb169cc15fbb5,6920131a3c472cf26e81e6c7,2026-01-23,,59,EUR,0,paid
697481e0349758182a8e42d4,691d75f63c472cf26eaaf319,2026-01-24,,59,EUR,0,paid
6974a2748483830cf18b4cf6,6973e680b44dc8f5cfbaa111,2026-01-24,,59,EUR,0,paid
6974ab58c9f712366f992477,697368015c7da764dd801960,2026-01-24,,59,EUR,0,paid
6974b215c9f712366f9992c9,69712596da61200d9b3155e2,2026-01-24,,59,EUR,0,paid
6974bbc203ddfca532150791,69734e7f885a1162894da150,2026-01-24,,59,EUR,0,paid
6974bc7e5c7da764dd8f5e75,696a8ad7fda12a4e2c4c77c3,2026-01-24,,59,EUR,0,paid
6974bfbc84edb169cc22ac08,696b57f56b2c86a53be517ee,2026-01-24,,59,EUR,0,paid
6974fb265b9bbdc977d11db8,6974f2e7885a116289636638,2026-01-24,,59,EUR,0,paid
6974feba03ddfca532197711,6974bc2c03ddfca532150df8,2026-01-24,,59,EUR,0,paid
69764ac212825e904e184ec9,6973884b885a11628953dc9f,2026-01-25,,59,EUR,0,paid
69764e3f84edb169cc330054,6974fa7fc9f712366f9e79d4,2026-01-25,,59,EUR,0,paid
6977191584edb169cc39ab11,6975faf003ddfca532212f43,2026-01-26,,59,EUR,0,paid
6977382512825e904e2231fe,696cb6866b2c86a53bf37ed3,2026-01-26,,59,EUR,0,paid
69773c3d885a1162897b4573,697682fab76be2bb7f3c1302,2026-01-26,,59,EUR,0,paid
69773ccb885a1162897b55df,6972505d12825e904ee8810d,2026-01-26,,59,EUR,0,paid
6977457d84edb169cc3f761b,694e431698385695f1681610,2026-01-26,,59,EUR,0,paid
697870eb8483830cf1c0de28,69771844885a116289770e56,2026-01-27,,59,EUR,0,paid
6978a744b44dc8f5cffa8365,6978939ac9f712366fd15d0f,2026-01-27,,59,EUR,0,paid
6978b7ec03ddfca53251457e,694f97df98385695f1761a01,2026-01-27,,59,EUR,0,paid
697910978483830cf1d2269b,6978b6ea5c7da764ddcbecef,2026-01-27,,59,EUR,0,paid
6979c389b44dc8f5cf0b12c6,69774d4bb44dc8f5cfdee750,2026-01-28,,59,EUR,0,paid
697a121bb76be2bb7f7b9de2,6950eb0298385695f1bc5fdc,2026-01-28,,59,EUR,0,paid
697b1563885a116289c16b29,697a59deb44dc8f5cf1a6694,2026-01-29,,59,EUR,0,paid
697b200f03ddfca53276d8c0,697a72da03ddfca53270c68f,2026-01-29,,59,EUR,0,paid
697b212d8483830cf1ef782d,6979350e8483830cf1d4adc0,2026-01-29,,59,EUR,0,paid
697bb8d9535c00767cb3e104,697a5f445b9bbdc977268988,2026-01-29,,59,EUR,0,paid
697c66fd0adeaac5eedc3d0b,697a80305b9bbdc9772a01c6,2026-01-30,,59,EUR,0,paid
697c87110adeaac5eedfa575,697c74a40adeaac5eedd8893,2026-01-30,,59,EUR,0,paid
697c874df5ad2b0c863f2cdd,697c6708100980e4d7a68530,2026-01-30,,59,EUR,0,paid
697dc162665ce5ddc2f52e3b,697c6c58665ce5ddc2e1b8e9,2026-01-31,,59,EUR,0,paid
697de7a7f5ad2b0c8651f1c3,697db42d665ce5ddc2f431c6,2026-01-31,,59,EUR,0,paid
697de838c8eb28f2bcd12b61,697db347665ce5ddc2f41f57,2026-01-31,,59,EUR,0,paid
697e04cf665ce5ddc2fa1185,6979fd61885a116289b25e85,2026-01-31,,59,EUR,0,paid
697e457ed287592fca93d3d9,697e1f80a4de559da15c653a,2026-01-31,,59,EUR,0,paid
697e45f60adeaac5eef776a6,697e23da535c00767cd48ec2,2026-01-31,,59,EUR,0,paid
6959270822458c67223639ab,69024fc10f1940d0ae3d4178,2026-01-03,,57.9,EUR,0,partially_paid
696ce151fda12a4e2c641be1,691ad36ffd5be37c600e1719,2026-01-18,,58,EUR,0,paid
696b84a08ac19f9b03da7774,691ad333fd5be37c600dcb70,2026-01-17,,58,EUR,0,paid
6957753f8cd4845b9fe96a4d,69070532b5ed73ade78ddab5,2026-01-02,,59,EUR,0,paid
695775578cd4845b9fe97d5c,692e926e3c472cf26e8c1906,2026-01-02,,59,EUR,0,paid
695779db8cd4845b9fea033c,690afcfafd5be37c60bc97b3,2026-01-02,,59,EUR,0,paid
695783836b6e68229942de66,692e9e643c472cf26e9d1191,2026-01-02,,59,EUR,0,paid
6957865a420beed6ff0f57aa,692e9b953c472cf26e98ce45,2026-01-02,,59,EUR,0,paid
6957913eac3e85d4526aab64,69571041e95965fa79158e0a,2026-01-02,,59,EUR,0,paid
6957b3818e750fb539d1db19,691c24eefd5be37c609b531d,2026-01-02,,59,EUR,0,paid
695a263a8cd4845b9ff2301d,69313e923c472cf26e1d27ec,2026-01-04,,59,EUR,0,paid
695b6fac8cd4845b9ff4d247,691f251d3c472cf26ed8cd42,2026-01-05,,59,EUR,0,paid
695b9a2c22458c67224f9fca,69585243cf74fd175bf6524d,2026-01-05,,59,EUR,0,paid
695bb45022458c672253f3ea,692ff2773c472cf26eeeae68,2026-01-05,,59,EUR,0,paid
695bdd3fb92ce936627a0875,692162803c472cf26e9daa9c,2026-01-05,,59,EUR,0,paid
695ce8070ed31aa57dbc5761,692e9b563c472cf26e98574c,2026-01-06,,59,EUR,0,paid
695cf5dd4a6c6f04cedf8030,6933e2fb3c472cf26e4a47a8,2026-01-06,,59,EUR,0,paid
695e566af03e62ee1c434abb,691a89dbfd5be37c60e41e07,2026-01-07,,59,EUR,0,paid
695f5cfdf774f5a627f75bbf,693679cb3c472cf26ea77228,2026-01-08,,59,EUR,0,paid
695f62dbf774f5a627f7888e,69368b223c472cf26ec1f3b2,2026-01-08,,59,EUR,0,paid
695f8586e94df7010124604b,693684cd3c472cf26eb73093,2026-01-08,,59,EUR,0,paid
695f8e2afdac72298f9fd3ed,693689423c472cf26ebeb572,2026-01-08,,59,EUR,0,paid
6960df91089de1ebe9b83289,6905b9cab5ed73ade7c7d82a,2026-01-09,,59,EUR,0,paid
6960e5d2e931ffe8bf57c4f6,690c55bffd5be37c6012daec,2026-01-09,,59,EUR,0,paid
6960eabe030c6ac90513f5e2,6937ccee3c472cf26e1b8c7d,2026-01-09,,59,EUR,0,paid
6960f0d5996629007fa3913b,6937d2ca3c472cf26e24879a,2026-01-09,,59,EUR,0,paid
69610945a9fdc6d391f44a64,6937ce923c472cf26e1df818,2026-01-09,,59,EUR,0,paid
6962400122473fc0a62b84d6,69392f8a3c472cf26eaac5e6,2026-01-10,,59,EUR,0,paid
696251fb22473fc0a62c839e,69392e5e3c472cf26ea777d6,2026-01-10,,59,EUR,0,paid
6963ef23996629007fc27f1f,693290c53c472cf26e40769a,2026-01-11,,59,EUR,0,paid
6964a93979df16b171729552,69143ebffd5be37c60c0040d,2026-01-12,,59,EUR,0,paid
69650ab9a9fdc6d391246d1e,693bd91a3c472cf26e557946,2026-01-12,,59,EUR,0,paid
6968c631bc76d46d4b7ad23d,6967c1b836669c9767faa6e0,2026-01-15,,59,EUR,0,paid
6968d22bff6c2dd4da37be67,693fc6923c472cf26eeadbee,2026-01-15,,59,EUR,0,paid
69694d33c3a077c8c8fa8c3f,69690340ff6c2dd4da3d8983,2026-01-15,,59,EUR,0,paid
6969f044df5c8faf20050602,6941175eda9676ca3e3850fa,2026-01-16,,59,EUR,0,paid
696ce2186b2c86a53bf6cc06,6942619bda9676ca3e865c16,2026-01-18,,59,EUR,0,paid
696e01643f174817c04747bd,692013573c472cf26e823461,2026-01-19,,59,EUR,0,paid
696e3183402404ece7a2b1e3,69450eae98385695f18d234a,2026-01-19,,59,EUR,0,paid
696f55170756c218397c64f1,691832c6fd5be37c6074c19c,2026-01-20,,59,EUR,0,paid
697084000e3fea31586eb712,69479fdd98385695f185d1f9,2026-01-21,,59,EUR,0,paid
697126200b777993613d546f,6947a9b698385695f19220a2,2026-01-21,,59,EUR,0,paid
69720123c98ef6a209009128,694657be98385695f1a67bbe,2026-01-22,,59,EUR,0,paid
697233efb76be2bb7f04f7e5,6949045b98385695f1909953,2026-01-22,,59,EUR,0,paid
6973238a349758182a89ad97,694a40c398385695f1c67e61,2026-01-23,,59,EUR,0,paid
697347cb5c7da764dd7c970f,694a4a5d98385695f1d5baa9,2026-01-23,,59,EUR,0,paid
69734a6403ddfca532024ebb,691c1bccfd5be37c608c618a,2026-01-23,,59,EUR,0,paid
69734ab5b76be2bb7f146ba4,694a4b4f98385695f1d724db,2026-01-23,,59,EUR,0,paid
69747e5c349758182a8dedf0,69281acd3c472cf26ee5fd54,2026-01-24,,59,EUR,0,paid
697733dcb76be2bb7f41dc3c,694ba16098385695f1fe9350,2026-01-26,,59,EUR,0,paid
697751b8b76be2bb7f46ea9c,694e397a98385695f15c0eec,2026-01-26,,59,EUR,0,paid
69789d67c9f712366fd2dd17,694f92b698385695f16d4147,2026-01-27,,59,EUR,0,paid
6978a60d5b9bbdc97706817e,694f9a3698385695f17a74ef,2026-01-27,,59,EUR,0,paid
6978a662b76be2bb7f619070,694f99bf98385695f179e8f1,2026-01-27,,59,EUR,0,paid
69790596c9f712366fdd5f2d,694f9e6d98385695f1816faa,2026-01-27,,59,EUR,0,paid
6979d988349758182a9cf068,6950e47298385695f1b237f9,2026-01-28,,59,EUR,0,paid
697c770f665ce5ddc2e2d0af,695381d398385695f19afd8e,2026-01-30,,59,EUR,0,paid
697cb2f2665ce5ddc2e97312,693fc43a3c472cf26ee5ef84,2026-01-30,,59,EUR,0,paid
697cb585100980e4d7aecbc4,6926ad2e3c472cf26e3998e2,2026-01-30,,59,EUR,0,paid
697ce02ff5ad2b0c8647a319,6953963698385695f1d2daa3,2026-01-30,,59,EUR,0,paid
697dd1afa4de559da157c91a,6926a8b93c472cf26e322ea8,2026-01-31,,59,EUR,0,paid
697dd5b5c8eb28f2bccfbed7,692815a73c472cf26ed8f1f0,2026-01-31,,59,EUR,0,paid
69628bc1a9fdc6d39102fffb,69392de63c472cf26ea678ec,2026-01-10,,59,EUR,0,not_paid
695771c18cd4845b9fe90905,692411ae3c472cf26e50c298,2026-01-02,,59,EUR,0,paid
69577c338cd4845b9fea54ea,692e97983c472cf26e92c10d,2026-01-02,,59,EUR,0,paid
69577fd3cf74fd175be3208b,692ed5ea3c472cf26e06e267,2026-01-02,,59,EUR,0,paid
695787f86b6e682299438806,68fdc8d20f1940d0aeed9a80,2026-01-02,,59,EUR,0,paid
695788f1e95965fa7918fa95,692976da3c472cf26e88a4f9,2026-01-02,,59,EUR,0,paid
695790c5e95965fa7919ea05,692d3ffe3c472cf26e26b02f,2026-01-02,,59,EUR,0,paid
6957920f7b7fb817a6d91b11,692e9e643c472cf26e9d1105,2026-01-02,,59,EUR,0,paid
6957a8b8cf74fd175be9200a,692e90153c472cf26e894ed7,2026-01-02,,59,EUR,0,paid
6957b3f3e95965fa791f7572,692e90513c472cf26e8989a6,2026-01-02,,59,EUR,0,paid
6958c6ad8cd4845b9fed8003,692ff0593c472cf26eeaa2ca,2026-01-03,,59,EUR,0,paid
6958ca478cd4845b9fedefc3,693039623c472cf26e6823b0,2026-01-03,,59,EUR,0,paid
695a17008cd4845b9ff11168,693142173c472cf26e2209a4,2026-01-04,,59,EUR,0,paid
695a22c48cd4845b9ff20563,69313c763c472cf26e19fc1b,2026-01-04,,59,EUR,0,paid
695a3293e95965fa79395358,692fe7363c472cf26edbf169,2026-01-04,,59,EUR,0,paid
695a55aaac3e85d4528c01de,692ff32a3c472cf26eefef7c,2026-01-04,,59,EUR,0,paid
695a6d8022458c6722425bae,693145223c472cf26e26e0a3,2026-01-04,,59,EUR,0,paid
695a6e52ac3e85d4528def0e,6931378b3c472cf26e132ae3,2026-01-04,,59,EUR,0,paid
695a75a78e750fb539f0b808,693141a03c472cf26e21386f,2026-01-04,,59,EUR,0,paid
695b6fad8cd4845b9ff4d267,6920131b3c472cf26e81ef28,2026-01-05,,59,EUR,0,paid
695b70c28cd4845b9ff4e788,693289bf3c472cf26e356c1a,2026-01-05,,59,EUR,0,paid
695b756e8cd4845b9ff522ab,69328d423c472cf26e3af200,2026-01-05,,59,EUR,0,paid
695b85c67b7fb817a60729fd,693138403c472cf26e140321,2026-01-05,,59,EUR,0,paid
695b8f6ccf74fd175b153f68,69031383b5ed73ade7392b51,2026-01-05,,59,EUR,0,paid
695b9aab22458c67224fbcb5,6957bd91420beed6ff16d9a9,2026-01-05,,59,EUR,0,paid
695bbddb7b7fb817a60fbedd,69313c763c472cf26e19fa9d,2026-01-05,,59,EUR,0,paid
695bc2dd546c9dcf68649c48,693291f23c472cf26e42a074,2026-01-05,,59,EUR,0,paid
695bdb4282c3972044d5c04a,693294103c472cf26e462c2d,2026-01-05,,59,EUR,0,paid
695be05448b0427d87363e4f,6931396a3c472cf26e157460,2026-01-05,,59,EUR,0,paid
695be667c7a5ffb69201a627,6929515a3c472cf26e2642cb,2026-01-05,,59,EUR,0,paid
695cdb3485086db544ece20f,69328eaa3c472cf26e3d0d29,2026-01-06,,59,EUR,0,paid
695ce008c7a5ffb6920eddd2,69328e6e3c472cf26e3cbc73,2026-01-06,,59,EUR,0,paid
695ce335c7a5ffb6920f55c1,692ff41b3c472cf26ef1473d,2026-01-06,,59,EUR,0,paid
695cea023448a3ec99791c0a,6933e1923c472cf26e482343,2026-01-06,,59,EUR,0,paid
695cf0073448a3ec9979ce4b,6933dfee3c472cf26e45f29b,2026-01-06,,59,EUR,0,paid
695cf5ab48b0427d8746b3ca,6933e3ea3c472cf26e4b69d1,2026-01-06,,59,EUR,0,paid
695cf728b92ce936628b5a87,6933e4da3c472cf26e4c5189,2026-01-06,,59,EUR,0,paid
695cf8363448a3ec997b2c5d,693291023c472cf26e40c166,2026-01-06,,59,EUR,0,paid
695cf94cc7a5ffb69212c555,692e9b563c472cf26e98590f,2026-01-06,,59,EUR,0,paid
695cf9ecc7a5ffb69212d60e,6933e5cc3c472cf26e4d9442,2026-01-06,,59,EUR,0,paid
695cfc074a6c6f04cee06f7c,6933e58e3c472cf26e4d4ca0,2026-01-06,,59,EUR,0,paid
695d07e1b92ce936628dbe74,6931378b3c472cf26e132a8c,2026-01-06,,59,EUR,0,paid
695d104c82c3972044eaba1c,693145223c472cf26e26e140,2026-01-06,,59,EUR,0,paid
695d1f16124c8117d881385a,6908bea6b5ed73ade70e67ce,2026-01-06,,59,EUR,0,paid
695d216fc0991e2eba1b932d,6933e1933c472cf26e48248a,2026-01-06,,59,EUR,0,paid
695d27edc7a5ffb69218c0fe,6933e1933c472cf26e482672,2026-01-06,,59,EUR,0,paid
695d2807b92ce93662917d4a,6933e1cd3c472cf26e4868aa,2026-01-06,,59,EUR,0,paid
695d352f0ed31aa57dc58a9e,6933dc2f3c472cf26e4135dd,2026-01-06,,59,EUR,0,paid
695e160c66552c2ab7f36ed6,69352f523c472cf26eebc505,2026-01-07,,59,EUR,0,paid
695e3845e94df701011051a9,6935c5203c472cf26e5212b0,2026-01-07,,59,EUR,0,paid
695e4eabe94df7010112e4f6,6916e274fd5be37c605d3253,2026-01-07,,59,EUR,0,paid
695e4ec3e94df7010112e9eb,690862a6b5ed73ade7738014,2026-01-07,,59,EUR,0,paid
695e518dfe9b47f9fc8925ad,69007b860f1940d0ae4bdaa8,2026-01-07,,59,EUR,0,paid
695e532e18fb14ee01e49da1,692ea9c03c472cf26eae2b6b,2026-01-07,,59,EUR,0,paid
695e59b02550a3dd71fc6a8a,693531323c472cf26eee1832,2026-01-07,,59,EUR,0,paid
695e5ba46adef6122ac296cf,69352fcb3c472cf26eec8f6e,2026-01-07,,59,EUR,0,paid
695e651b18fb14ee01e6c7c8,6935347a3c472cf26ef236d5,2026-01-07,,59,EUR,0,paid
695e6c91a945f7f2a360cad2,69352c0a3c472cf26ee80858,2026-01-07,,59,EUR,0,paid
695f6411f774f5a627f79bce,6912e5bffd5be37c604e90f5,2026-01-08,,59,EUR,0,paid
695f73e9279f5a309e68a915,693683de3c472cf26eb5c5a8,2026-01-08,,59,EUR,0,paid
695f7e8efe9b47f9fc995775,691435d6fd5be37c60b2fcac,2026-01-08,,59,EUR,0,paid
695f86622550a3dd710cf5c6,69368c123c472cf26ec362c2,2026-01-08,,59,EUR,0,paid
695f87516adef6122ad2f055,69368b9a3c472cf26ec2cedb,2026-01-08,,59,EUR,0,paid
695f8dc7fe9b47f9fc9b979e,69367b323c472cf26ea8e7e8,2026-01-08,,59,EUR,0,paid
695fac2d18fb14ee01fa1ede,693685093c472cf26eb79334,2026-01-08,,59,EUR,0,paid
6960ec18ad025447b3838682,6933e4da3c472cf26e4c50b1,2026-01-09,,59,EUR,0,paid
6960eccead025447b383a6b5,6937cfbe3c472cf26e1fd4b9,2026-01-09,,59,EUR,0,paid
6960edd1e931ffe8bf58f119,6937ce923c472cf26e1dff22,2026-01-09,,59,EUR,0,paid
69623a84a9fdc6d391fdf4ca,6939262a3c472cf26e98f37a,2026-01-10,,59,EUR,0,paid
696271c3e931ffe8bf690604,690b052efd5be37c60ca2743,2026-01-10,,59,EUR,0,paid
696272d5e931ffe8bf691682,69392a623c472cf26ea07148,2026-01-10,,59,EUR,0,paid
696285956e618369baf6d9fd,69334a993c472cf26e0718af,2026-01-10,,59,EUR,0,paid
69628e23089de1ebe9cbb5e7,690afb93fd5be37c60ba9f9b,2026-01-10,,59,EUR,0,paid
6962903c22473fc0a6301133,6939208a3c472cf26e8fa81f,2026-01-10,,59,EUR,0,paid
6962991ca22e2107884e6d1f,69391df63c472cf26e8b4191,2026-01-10,,59,EUR,0,paid
6962cd36e931ffe8bf6d8752,696167d3a22e210788440d6a,2026-01-10,,59,EUR,0,paid
69638ece996629007fbb9701,693a70663c472cf26eea4273,2026-01-11,,59,EUR,0,paid
6963bd3e089de1ebe9d58225,693a77e53c472cf26ef5ffb1,2026-01-11,,59,EUR,0,paid
6964b2386e618369bafa470a,693bc8ee3c472cf26e388e58,2026-01-12,,59,EUR,0,paid
6964ca0c22473fc0a6471c93,69085b63b5ed73ade7684037,2026-01-12,,59,EUR,0,paid
6964cd0f79df16b171771691,693bc5e23c472cf26e33506e,2026-01-12,,59,EUR,0,paid
6964d12879df16b17177db2a,693bd82a3c472cf26e536a8d,2026-01-12,,59,EUR,0,paid
6964d370b11cafc3d76fbf56,693bc92a3c472cf26e38df2d,2026-01-12,,59,EUR,0,paid
6964d41c22473fc0a6490bff,692978f63c472cf26e9185b5,2026-01-12,,59,EUR,0,paid
6964d6e6ad025447b3af1c9d,693bc7853c472cf26e363847,2026-01-12,,59,EUR,0,paid
6964d7f1996629007fcf43ab,693289463c472cf26e34d93c,2026-01-12,,59,EUR,0,paid
6964dcae996629007fd031bd,693bcb0c3c472cf26e3c2993,2026-01-12,,59,EUR,0,paid
6964de3379df16b1717a7107,693bcbfb3c472cf26e3dfb6e,2026-01-12,,59,EUR,0,paid
6964eb2379df16b1717c42e7,692977523c472cf26e8a7e3c,2026-01-12,,59,EUR,0,paid
69650493a22e2107886dd086,6911929afd5be37c60e65ce5,2026-01-12,,59,EUR,0,paid
69654ceaa9fdc6d3912966c4,693bd0ab3c472cf26e462720,2026-01-12,,59,EUR,0,paid
69660b84089de1ebe9f8cf67,693d16363c472cf26e44bd81,2026-01-13,,59,EUR,0,paid
69661a2e030c6ac905548216,692fef2d3c472cf26ee8c946,2026-01-13,,59,EUR,0,paid
696624c9a22e2107887ec12e,693d17da3c472cf26e46b2c7,2026-01-13,,59,EUR,0,paid
696625ca996629007fe6119e,693d15823c472cf26e43c6ea,2026-01-13,,59,EUR,0,paid
696636fdb11cafc3d78a83af,693bc83a3c472cf26e3778f2,2026-01-13,,59,EUR,0,paid
