order_id,customer_id,product_name,order_date,order_paid_date,user_country,order_currency,order_amount,refund_amount,order_status
696abae0e1a18188710031aa,696abadf8ac19f9b03d3fbd3,occ_bimonthly,2026-01-16 22:25:36.017 UTC,2026-01-17 06:44:19.497 UTC,DE,EUR,70,0,paid
691042fbfd5be37c600b55d6,622874c9e6c079002712a7f9,occ_bimonthly,2025-11-09 07:30:03.813 UTC,2026-01-15 11:15:50.123 UTC,DE,EUR,98,0,paid
696e9e8395ee7e4768d195dd,692180bb030a8b196bb7af8c,occ_bimonthly,2026-01-19 21:13:39.469 UTC,2026-01-20 07:43:00.82 UTC,DE,EUR,52,0,paid
68e0c7964b403b25a03e72ef,684056145ec6ef68252c2153,occ_bimonthly,2025-10-04 07:07:02.588 UTC,2026-01-05 12:40:42.637 UTC,DE,EUR,88,0,paid
6909ae87b5ed73ade7c510b3,636e7c5dc13d3500267d5d65,occ_bimonthly,2025-11-04 07:43:03.933 UTC,2026-01-05 11:45:22.518 UTC,DE,EUR,116,0,paid
697874d6878ebedacff01248,64de615eb2d41500289ba66c,occ_bimonthly,2026-01-27 08:18:30.359 UTC,2026-01-27 18:44:56.736 UTC,DE,EUR,88,0,partially_paid
68fdbefa0f1940d0aee04b45,6352a878bc8f50002629f6ef,occ_bimonthly,2025-10-26 06:26:02.762 UTC,2026-01-16 11:47:55.571 UTC,DE,EUR,126,0,paid
6970debac228ed49c28e45e3,6957fb3c8fcee068fe648b0a,occ_bimonthly,2026-01-21 14:12:10 UTC,2026-01-22 07:52:02.484 UTC,DE,EUR,52,0,paid
690a7400fd5be37c607794b8,690a7355958bcce982424d77,occ_bimonthly,2025-11-04 21:45:36.136 UTC,2026-01-04 12:56:54.463 UTC,DE,EUR,88,0,paid
692014463c472cf26e83b1cb,6512f222654ac1002952256b,occ_bimonthly,2025-11-21 07:27:02.565 UTC,2026-01-21 12:41:23.845 UTC,DE,EUR,98,0,paid
695b8ef1e95965fa7949c2fa,61bba817ed99a8002474d917,occ_once,2026-01-05 10:14:09.364 UTC,2026-01-06 08:31:40.955 UTC,DE,EUR,59,0,paid
693530f63c472cf26eedd7e6,61d85f09f6ffb60026aee0f7,occ_monthly,2025-12-07 07:47:02.503 UTC,2026-01-07 10:44:31.837 UTC,CH,CHF,74,0,paid
691ad156fd5be37c600ac2e8,622914d8e6c079002712cd13,occ_bimonthly,2025-11-17 07:40:06.665 UTC,2026-01-17 08:22:17.04 UTC,DE,EUR,108,0,paid
691ec5d33c472cf26e00817b,631c36d2608f9700277af181,occ_bimonthly,2025-11-20 07:40:03.321 UTC,2026-01-20 10:52:33.378 UTC,DE,EUR,88,0,paid
690c52b2fd5be37c600f3cfd,6328dd0db5d0bc0027207e29,occ_bimonthly,2025-11-06 07:48:02.892 UTC,2026-01-07 10:30:12.424 UTC,DE,EUR,88,0,paid
697686a6885a116289746089,65fe8a1b026d1f002967e0d2,occ_bimonthly,2026-01-25 21:09:58.857 UTC,2026-01-26 09:13:08.622 UTC,DE,EUR,52,0,partially_paid
6909ab03b5ed73ade7bfe43d,6670512016a482f81d555f5a,occ_bimonthly,2025-11-04 07:28:03.22 UTC,2026-01-05 13:01:21.565 UTC,DE,EUR,88,0,paid
69294e503c472cf26e215cfe,666a0b5bb2742d710cd82b7a,occ_bimonthly,2025-11-28 07:25:04.464 UTC,2026-01-28 22:06:11.537 UTC,DE,EUR,88,0,partially_paid
691ad49bfd5be37c600fdedc,68112d183f83ddc2229338ed,occ_bimonthly,2025-11-17 07:54:03.101 UTC,2026-01-18 15:55:56.383 UTC,DE,EUR,98,0,paid
690b0312fd5be37c60c73aa7,6818cd5e2f004a7779972b1d,occ_bimonthly,2025-11-05 07:56:02.48 UTC,2026-01-05 12:28:58.167 UTC,DE,EUR,88,0,paid
690afadffd5be37c60b98e4a,6818cb922f004a77799709ba,occ_bimonthly,2025-11-05 07:21:03.796 UTC,2026-01-05 15:36:01.413 UTC,DE,EUR,98,0,paid
68f9ca050f1940d0aea57887,681b73ce2d1b06158aae04d7,occ_bimonthly,2025-10-23 06:24:05.47 UTC,2026-01-16 11:30:35.894 UTC,DE,EUR,88,0,paid
690da164fd5be37c604ee0f2,681b7658120e4fc2a43c0960,occ_bimonthly,2025-11-07 07:36:04.416 UTC,2026-01-07 15:29:53.694 UTC,DE,EUR,88,0,paid
6902571e0f1940d0ae42d6c9,681f91fb5af1aaecc8dabe2a,occ_bimonthly,2025-10-29 18:04:14.205 UTC,2026-01-31 10:05:34.584 UTC,DE,EUR,88,0,partially_paid
69182e91fd5be37c606f84c5,686d470f1f0f6e0873ab5476,occ_bimonthly,2025-11-15 07:41:05.111 UTC,2026-01-15 11:57:48.932 UTC,DE,EUR,88,0,paid
690eee6efd5be37c6058f7a0,643c7cf19108de0028f2c813,occ_bimonthly,2025-11-08 07:17:02.543 UTC,2026-01-08 13:55:50.079 UTC,DE,EUR,88,0,paid
6925582a3c472cf26eb7fc32,680b52991465f079fda25ff5,occ_bimonthly,2025-11-25 07:18:02.668 UTC,2026-01-25 07:40:14.295 UTC,DE,EUR,88,0,partially_paid
690b7659fd5be37c6076e1f3,690b73e548d4145d6ee7acff,occ_bimonthly,2025-11-05 16:07:53.978 UTC,2026-01-05 15:55:24.918 UTC,DE,EUR,88,0,paid
6911c7fcfd5be37c60428eff,6911c482041d59545b8b1896,occ_bimonthly,2025-11-10 11:09:48.854 UTC,2026-01-10 15:41:29.175 UTC,DE,EUR,88,0,paid
6952ad765caa65a65ce6a0cd,619d3e18eb54ac0024f15819,occ_bimonthly,2025-12-29 16:33:58.039 UTC,2026-01-05 09:18:35.667 UTC,DE,EUR,70,0,paid
695e659fe94df7010115e742,695e659e6adef6122ac3ed4e,occ_bimonthly,2026-01-07 13:54:39.496 UTC,2026-01-07 14:45:03.099 UTC,DE,EUR,52,0,paid
6962adcead025447b396c036,6962adcd996629007fb614dd,occ_bimonthly,2026-01-10 19:51:42.328 UTC,2026-01-11 12:28:59.232 UTC,DE,EUR,70,0,paid
69046c0ab5ed73ade7a9acb3,5f423020b99c8700257e6d9f,occ_monthly,2025-10-31 07:58:02.376 UTC,2026-01-05 13:54:55.879 UTC,DE,EUR,49,0,paid
6926214f3c472cf26efa9dc6,5f42c335d760ae00237bf45d,occ_bimonthly,2025-11-25 21:36:15.573 UTC,2026-01-26 11:29:33.935 UTC,DE,EUR,98,0,partially_paid
693fcd5f3c472cf26efa3b77,5f4251e2b99c8700257e7b8f,occ_bimonthly,2025-12-15 08:57:03.831 UTC,2026-01-21 09:24:45.946 UTC,DE,EUR,98,0,paid
69708d25f9846fc5554c1b89,5f4251e2b99c8700257e7b8f,occ_bimonthly,2026-01-21 08:24:05.049 UTC,,DE,EUR,88,0,partially_paid
695c427fb92ce93662825e38,5f664c647d6219002390cdc5,occ_once,2026-01-05 23:00:15.703 UTC,2026-01-06 13:03:46.634 UTC,DE,EUR,59,0,paid
6931378b3c472cf26e132cf2,5fb262361c46760023811114,occ_monthly,2025-12-04 07:26:03.463 UTC,2026-01-04 07:55:24.853 UTC,DE,EUR,49,0,paid
6945009e98385695f1752e46,5fbc188074470b002323e4a5,occ_monthly,2025-12-19 07:37:02.86 UTC,2026-01-20 09:39:08.199 UTC,DE,EUR,49,0,paid
694ba17f98385695f1feb85e,5fc92b26944296002397660a,occ_monthly,2025-12-24 08:17:03.503 UTC,2026-01-24 12:44:26.737 UTC,DE,EUR,49,0,paid
68ec9eff08c4c1f738d19ed3,5fdf9fca09801600238f77f0,occ_bimonthly,2025-10-13 06:41:03.671 UTC,2026-01-18 19:48:34.532 UTC,DE,EUR,88,0,paid
6918337cfd5be37c60768d2d,601200c851f3ea0024b2e405,occ_bimonthly,2025-11-15 08:02:04.3 UTC,2026-01-15 10:54:13.307 UTC,DE,EUR,88,0,paid
6927f9863c472cf26e9eb4ea,601862736509a10025a6a69f,occ_bimonthly,2025-11-27 07:11:02.915 UTC,2026-01-27 07:35:09.714 UTC,DE,EUR,88,0,partially_paid
6910411bfd5be37c60092771,5fdf6b7f7b185b00245ebf5c,occ_bimonthly,2025-11-09 07:22:03.174 UTC,2026-01-09 13:10:32.956 UTC,DE,EUR,88,0,paid
695f9eaa2550a3dd71107be2,602aae7e312ad900248588b1,occ_bimonthly,2026-01-08 12:10:18.118 UTC,2026-01-13 07:09:13.854 UTC,DE,EUR,62,0,paid
691eff4c3c472cf26e901447,602ea7f27c6e9e00230f78f6,occ_bimonthly,2025-11-20 11:45:16.106 UTC,2026-01-20 10:14:15.402 UTC,DE,EUR,88,0,paid
694e465f98385695f16bf3fb,6038f476d4d83f00233c180e,occ_monthly,2025-12-26 08:25:03.12 UTC,2026-01-26 11:20:18.236 UTC,DE,EUR,49,0,paid
68f1e17bf2903a2bbe3fc392,6046348e5dcdd500246fe2b4,occ_bimonthly,2025-10-17 06:26:03.131 UTC,2026-01-17 08:00:20.262 UTC,DE,EUR,88,0,paid
6953868398385695f1a4e0ac,6057a000da43ee0024b28116,occ_monthly,2025-12-30 08:00:03.495 UTC,2026-01-30 07:15:18.519 UTC,DE,EUR,49,0,paid
68e9f40708c4c1f73838e9c8,6058e4a9da43ee0024b28bf9,occ_bimonthly,2025-10-11 06:07:03.383 UTC,2026-01-16 07:25:12.313 UTC,DE,EUR,88,0,paid
695395fc98385695f1d20fc0,6061f7b3d8afd90025200f7a,occ_monthly,2025-12-30 09:06:04.418 UTC,2026-01-30 17:29:34.498 UTC,DE,EUR,49,0,paid
68f87a62f2903a2bbe951fc1,6062f7f82bcca20025ebceb0,occ_bimonthly,2025-10-22 06:32:02.876 UTC,2026-01-27 11:46:51.54 UTC,DE,EUR,88,0,partially_paid
694cf06a98385695f19fa0d9,606a1d729d49b60025a2bd33,occ_monthly,2025-12-25 08:06:02.797 UTC,2026-01-25 10:25:26.232 UTC,DE,EUR,49,0,paid
69197f5afd5be37c6027b1d9,6075d006a8f13700241798d3,occ_bimonthly,2025-11-16 07:38:02.629 UTC,2026-01-16 12:12:20.052 UTC,DE,EUR,88,0,paid
6909ac31b5ed73ade7c16f86,60887b0dbf717f002412b7db,occ_bimonthly,2025-11-04 07:33:05.84 UTC,2026-01-05 13:42:28.189 UTC,DE,EUR,88,0,paid
690aff52fd5be37c60bfedea,608d31a047df6600241b7813,occ_monthly,2025-11-05 07:40:02.657 UTC,2026-01-11 18:03:43.376 UTC,DE,EUR,49,0,paid
693143be3c472cf26e24ff52,609040e355354e002410b077,occ_monthly,2025-12-04 08:18:06.536 UTC,2026-01-05 17:08:06.394 UTC,DE,EUR,77,0,paid
693141633c472cf26e20f1fc,60a232799c7f790024e36cad,occ_monthly,2025-12-04 08:08:03.87 UTC,2026-01-05 13:36:13.823 UTC,DE,EUR,49,0,paid
6916e10afd5be37c605a6edf,60a62ca9bde2110025d2f358,occ_bimonthly,2025-11-14 07:58:02.853 UTC,2026-01-14 11:56:28.956 UTC,DE,EUR,88,0,paid
696eae5d1228ec39143d6952,60abd5b3dbe0dd002439f481,occ_once,2026-01-19 22:21:17.834 UTC,2026-01-20 10:18:09.706 UTC,DE,EUR,59,0,paid
68f484b6f2903a2bbefe18d8,60c6e99c4a8b870026e951e5,occ_bimonthly,2025-10-19 06:27:02.392 UTC,2026-01-08 11:05:58.265 UTC,DE,EUR,88,0,paid
69328df73c472cf26e3c39bc,60ccb0cbaa3d18002590c8fe,occ_monthly,2025-12-05 07:47:03.285 UTC,2026-01-06 12:58:42.045 UTC,DE,EUR,49,0,paid
68e4f10708c4c1f738bc4d0d,60db0fa2536ca70025e39967,occ_bimonthly,2025-10-07 10:52:55.547 UTC,2026-01-12 12:24:52.727 UTC,DE,EUR,88,0,paid
691c1c81fd5be37c608d64bc,60df7a53bd7f840027f1c61c,occ_monthly,2025-11-18 07:13:05.377 UTC,2026-01-23 07:35:09.999 UTC,DE,EUR,34,0,paid
693bc8ef3c472cf26e38967b,60ed5e5593d03200231cee6d,occ_monthly,2025-12-12 07:49:03.736 UTC,2026-01-28 21:18:44.898 UTC,DE,EUR,49,0,paid
68eb55ee08c4c1f738071a3d,60ee1d318b13000024aa0175,occ_monthly,2025-10-12 07:17:02.966 UTC,2026-01-06 09:55:06.18 UTC,DE,EUR,49,0,paid
695cbbf898385695f12e5a87,60ee1d318b13000024aa0175,occ_monthly,2026-01-06 07:38:32.406 UTC,2026-02-22 08:08:02.378 UTC,DE,EUR,53.9,0,paid
692966ad3c472cf26e52a472,60eec6e78b13000024aa0f4d,occ_bimonthly,2025-11-28 09:09:01.841 UTC,2026-01-28 14:45:55.701 UTC,DE,EUR,88,0,partially_paid
6928026e3c472cf26eae2847,60ff0f239b208c002405d729,occ_bimonthly,2025-11-27 07:49:02.8 UTC,2026-01-27 12:47:50.277 UTC,DE,EUR,88,0,partially_paid
694ce96298385695f19747f5,60f740e682cba30025a371ec,occ_monthly,2025-12-25 07:36:02.794 UTC,2026-01-26 10:28:53.302 UTC,DE,EUR,49,0,paid
69240e673c472cf26e4b3f08,610c13317eccaf0025b78cb7,occ_bimonthly,2025-11-24 07:51:03.668 UTC,2026-01-26 09:34:44.293 UTC,DE,EUR,88,0,partially_paid
694e3e2a98385695f1615886,6118bb9b59353f002483279a,occ_monthly,2025-12-26 07:50:02.879 UTC,2026-01-26 11:36:53.934 UTC,DE,EUR,59,0,paid
69158cbbfd5be37c60f744da,612e5523319fec0024f0a4e7,occ_bimonthly,2025-11-13 07:46:03.666 UTC,2026-01-07 15:13:17.171 UTC,DE,EUR,98,0,paid
694b972e98385695f1f1f4a8,61407c6d59ba400026d4b020,occ_monthly,2025-12-24 07:33:02.769 UTC,2026-01-26 21:58:06.466 UTC,DE,EUR,49,0,paid
692fe2ff3c472cf26ed64452,6151c5b6d0a5310025343b3d,occ_monthly,2025-12-03 07:13:03.23 UTC,2026-01-04 11:54:43.666 UTC,DE,EUR,49,0,paid
69104375fd5be37c600be58b,60da1b9e0c747d0026e562f4,occ_bimonthly,2025-11-09 07:32:05.52 UTC,2026-01-09 11:53:25.47 UTC,DE,EUR,84,0,paid
69085ee9b5ed73ade76d8fe5,61290fa370340d0026f98ed5,occ_bimonthly,2025-11-03 07:51:05.979 UTC,2026-01-23 08:25:23.754 UTC,DE,EUR,74,0,paid
69732d52f9846fc555222232,60a2c0029c7f790024e379a9,occ_monthly,2026-01-23 08:12:02.956 UTC,,DE,EUR,49,0,payment_due
694b99fe98385695f1f51d50,60a2c0029c7f790024e379a9,occ_monthly,2025-12-24 07:45:02.558 UTC,2026-01-23 08:20:18.405 UTC,DE,EUR,53.9,0,paid
697888bbc9f712366fcfaef1,5f9af456485d590024be6acd,occ_bimonthly,2026-01-27 09:43:23.028 UTC,2026-01-28 13:00:01.352 UTC,DE,EUR,52,0,partially_paid
69158cbafd5be37c60f74261,61506b77d0a531002533f311,occ_bimonthly,2025-11-13 07:46:02.907 UTC,2026-01-13 08:20:09.088 UTC,DE,EUR,88,0,paid
694e3bd398385695f15edb87,5fb929ea84ecb60025ffadac,occ_monthly,2025-12-26 07:40:03.415 UTC,2026-01-26 08:20:14.766 UTC,DE,EUR,49,0,paid
693bc7853c472cf26e363847,614194d631c25c002463ee60,occ_monthly,2025-12-12 07:43:01.712 UTC,2026-01-12 11:12:22.06 UTC,CH,CHF,59,0,paid
690afcfafd5be37c60bc97b3,6253285f4e305000269b0f94,occ_monthly,2025-11-05 07:30:02.936 UTC,2026-01-02 07:56:04.758 UTC,CH,CHF,59,0,paid
69550a267b7fb817a6c14d2a,652fa7e98e5b23002aec2426,occ_bimonthly,2025-12-31 11:33:58.105 UTC,2026-01-03 13:53:41.506 UTC,DE,EUR,62,0,paid
69391fd73c472cf26e8e6f77,656e06c080f8aa00292fff9c,occ_monthly,2025-12-10 07:23:03.609 UTC,2026-01-23 11:34:07.252 UTC,DE,EUR,49,0,paid
6922b4ee3c472cf26e585cf9,65afb2274d7b8e0028cb91d5,occ_bimonthly,2025-11-23 07:17:02.741 UTC,2026-01-23 08:41:21.499 UTC,DE,EUR,88,0,paid
68fc70c20f1940d0ae0239dd,65cc742c9171150028f18226,occ_bimonthly,2025-10-25 06:40:02.774 UTC,2026-01-16 11:43:21.332 UTC,DE,EUR,88,0,paid
69143d57fd5be37c60bdd978,65f025da0b402e0028b705d5,occ_bimonthly,2025-11-12 07:55:03.398 UTC,2026-01-12 14:49:52.364 UTC,DE,EUR,88,0,paid
6914346ffd5be37c60b0b6d1,65ef5d5f0b402e0028b7059e,occ_bimonthly,2025-11-12 07:17:03.06 UTC,2026-01-12 13:24:43.919 UTC,DE,EUR,88,0,paid
6907074fb5ed73ade7905aed,60f3103580c5ac0023832fdb,occ_bimonthly,2025-11-02 07:25:03.1 UTC,2026-01-02 07:45:45.057 UTC,DE,EUR,88,0,paid
692e962e3c472cf26e90cbde,64e6675d07d922002906e7b6,occ_monthly,2025-12-02 07:33:02.981 UTC,2026-01-29 08:16:26.055 UTC,DE,EUR,49,0,paid
6928152f3c472cf26ed7db44,5fc3f35aa38538002380c4f2,occ_bimonthly,2025-11-27 09:09:03.722 UTC,2026-01-27 09:00:10.815 UTC,DE,EUR,88,0,partially_paid
692968cb3c472cf26e5870cf,61a51d8cb1f9130024ad2e11,occ_bimonthly,2025-11-28 09:18:03.48 UTC,2026-01-28 10:28:04.575 UTC,DE,EUR,88,0,partially_paid
691c1dabfd5be37c608f3a49,5fdce8fb09801600238f46b0,occ_bimonthly,2025-11-18 07:18:03.493 UTC,2026-01-18 10:11:05.73 UTC,DE,EUR,88,0,paid
69143614fd5be37c60b348a8,6690ef89aa36f1d5ac249e5b,occ_bimonthly,2025-11-12 07:24:04.341 UTC,2026-01-12 13:43:53.477 UTC,DE,EUR,88,0,paid
691d70933c472cf26ea25b9a,6699faa32848af375ce2a2b8,occ_bimonthly,2025-11-19 07:24:03.819 UTC,2026-01-20 09:28:02.769 UTC,DE,EUR,88,0,paid
692010c23c472cf26e7ee077,66a7525b1a96b7f9428fe353,occ_bimonthly,2025-11-21 07:12:02.796 UTC,2026-01-21 10:13:26.378 UTC,DE,EUR,88,0,paid
692ad2ac3c472cf26ead87de,66dc80eb5f7f2f8b6de1321b,occ_bimonthly,2025-11-29 11:02:04.253 UTC,2026-01-29 07:16:26.572 UTC,DE,EUR,88,0,partially_paid
6929537a3c472cf26e29f800,66e5d14c2d4c3fce8b8a0752,occ_bimonthly,2025-11-28 07:47:06.314 UTC,2026-01-28 08:40:15.827 UTC,DE,EUR,88,0,partially_paid
691197c2fd5be37c60eeccec,5fdd114d7b185b00245e9507,occ_bimonthly,2025-11-10 07:44:02.622 UTC,2026-01-12 11:16:49.663 UTC,DE,EUR,88,0,paid
691590f2fd5be37c60fd9267,614d7649d0a5310025339b70,occ_bimonthly,2025-11-13 08:04:02.177 UTC,2026-01-13 09:55:59.474 UTC,DE,EUR,88,0,paid
6978e801c9f712366fdad3fd,6702dbc04a2915cd7c70e464,occ_bimonthly,2026-01-27 16:29:53.503 UTC,2026-01-29 10:15:07.616 UTC,DE,EUR,52,0,partially_paid
6909aac7b5ed73ade7bf879e,671a2c89dd9ad390d3ba78ea,occ_bimonthly,2025-11-04 07:27:03.548 UTC,2026-01-04 12:31:55.955 UTC,DE,EUR,98,0,paid
691f07863c472cf26e9d537c,6730b1371b7949bfa8cf40d2,occ_bimonthly,2025-11-20 12:20:22.87 UTC,2026-01-20 10:20:26.494 UTC,DE,EUR,78.9,0,paid
692404ca3c472cf26e3c11d5,674b6a09f4a436dba1e11ecf,occ_bimonthly,2025-11-24 07:10:02.769 UTC,2026-01-24 20:10:11.515 UTC,DE,EUR,98,0,partially_paid
690aff16fd5be37c60bf9c89,67bdd8ba026974b26ea86ba7,occ_bimonthly,2025-11-05 07:39:02.696 UTC,2026-01-05 11:46:38.763 UTC,DE,EUR,98,0,paid
691431dafd5be37c60ad56fc,67f2c42d64392d7b389cb6b9,occ_bimonthly,2025-11-12 07:06:02.88 UTC,2026-01-13 08:23:23.892 UTC,DE,EUR,102.9,0,paid
691828f0fd5be37c60680c10,67fd61723b276aca7c399b25,occ_bimonthly,2025-11-15 07:17:04.813 UTC,2026-01-15 09:44:17.805 UTC,DE,EUR,98,0,paid
68edf4f308c4c1f73832a221,681f9706b710be8d49fba6b9,occ_bimonthly,2025-10-14 07:00:03.757 UTC,2026-01-19 14:48:34.998 UTC,DE,EUR,88,0,paid
6905be7ab5ed73ade7cecd96,6835ab6ceef7b6d23f64d34d,occ_bimonthly,2025-11-01 08:02:02.521 UTC,2026-01-02 10:57:25.865 UTC,DE,EUR,88,0,paid
69296bd83c472cf26e60a365,68335890035015764d32771b,occ_bimonthly,2025-11-28 09:31:04.419 UTC,2026-01-28 15:36:37.076 UTC,DE,EUR,88,0,partially_paid
692971003c472cf26e707885,683de9ca945c0bfb3f357cb5,occ_bimonthly,2025-11-28 09:53:04.933 UTC,2026-01-29 12:35:38.437 UTC,DE,EUR,88,0,partially_paid
690859beb5ed73ade765ec18,686670d673642f98333dd20f,occ_bimonthly,2025-11-03 07:29:02.851 UTC,2026-01-03 08:00:26.28 UTC,DE,EUR,88,0,paid
691ec60e3c472cf26e00c794,68a453a0bc8e6c874109fa27,occ_bimonthly,2025-11-20 07:41:02.903 UTC,2026-01-21 14:21:25.537 UTC,DE,EUR,92.9,0,paid
6922b25a3c472cf26e55aa3e,614ae320d0a5310025334ccb,occ_bimonthly,2025-11-23 07:06:02.319 UTC,2026-01-11 14:10:14.908 UTC,DE,EUR,120.9,0,paid
69104373fd5be37c600bdf81,68b555053777ec6da1934b95,occ_bimonthly,2025-11-09 07:32:03.213 UTC,2026-01-09 08:00:13.797 UTC,DE,EUR,88,0,paid
69295a7f3c472cf26e36d65f,68dbe42e918b8613d590ac9f,occ_bimonthly,2025-11-28 08:17:03.665 UTC,2026-01-19 16:56:09.829 UTC,DE,EUR,88,0,paid
69148570fd5be37c6030a19b,5f9b1cfd485d590024be6ef4,occ_bimonthly,2025-11-12 13:02:40.333 UTC,2026-01-12 11:19:48.482 UTC,DE,EUR,88,0,paid
691caae9fd5be37c60825ac3,6919d6ea630583ac78f1e1cf,occ_bimonthly,2025-11-18 17:20:41.177 UTC,2026-01-18 12:28:20.152 UTC,DE,EUR,98,0,paid
696fe03f8f44618f19406586,696fe03ea3dcc3a9bc3b90de,occ_bimonthly,2026-01-20 20:06:23.017 UTC,2026-01-21 09:10:00.61 UTC,DE,EUR,59,0,paid
69465b7e98385695f1ab961d,61852c06fe22aa00266c3778,occ_monthly,2025-12-20 08:17:02.741 UTC,2026-01-22 15:40:55.369 UTC,DE,EUR,29,0,paid
6933db3f3c472cf26e4003e3,61dc1aa2a86c6c002358b7b0,occ_monthly,2025-12-06 07:29:03.907 UTC,2026-01-06 13:48:38.932 UTC,DE,EUR,49,0,paid
6977d7c803ddfca53242e36e,63dc123ad3681b0029800a7f,occ_bimonthly,2026-01-26 21:08:24.337 UTC,2026-01-27 19:30:07.888 UTC,DE,EUR,88,0,partially_paid
6943af5b98385695f12f0e2a,646652fee4052800299ae342,occ_monthly,2025-12-18 07:38:03.59 UTC,2026-01-18 11:05:28.983 UTC,DE,EUR,49,0,paid
69182fbbfd5be37c607102c9,6485efa254f70900285ad0ab,occ_bimonthly,2025-11-15 07:46:03.547 UTC,2026-01-15 13:23:44.009 UTC,DE,EUR,88,0,paid
691d76343c472cf26eab6183,64899a5304e24000281d970e,occ_bimonthly,2025-11-19 07:48:04.227 UTC,2026-01-21 10:12:29.948 UTC,DE,EUR,88,0,paid
692409b73c472cf26e438fd5,648d79b99bec1e00284f877d,occ_bimonthly,2025-11-24 07:31:03.23 UTC,2026-01-24 15:42:10.861 UTC,DE,EUR,88,0,partially_paid
692011b23c472cf26e801b45,64930b2efc3b45002823272e,occ_bimonthly,2025-11-21 07:16:02.741 UTC,2026-01-21 20:47:44.098 UTC,DE,EUR,88,0,paid
692804123c472cf26eb12e3c,6498aab8904d6f0028f1b6c5,occ_bimonthly,2025-11-27 07:56:02.563 UTC,2026-01-27 08:50:10.245 UTC,DE,EUR,88,0,partially_paid
69119bfbfd5be37c60f53b03,64a81b21286b8b002995eb9f,occ_bimonthly,2025-11-10 08:02:03.018 UTC,2026-01-10 13:46:05.422 UTC,DE,EUR,88,0,paid
690c5f1efd5be37c60203b1e,64c15254e8d0a70028b21fff,occ_bimonthly,2025-11-06 08:41:02.407 UTC,2026-01-07 19:44:36.038 UTC,DE,EUR,88,0,paid
6921663e3c472cf26ea26c6a,64c4cc5f99b06500284a5e14,occ_bimonthly,2025-11-22 07:29:02.313 UTC,2026-01-22 11:34:08.767 UTC,DE,EUR,88,0,paid
6912e0d4fd5be37c60479504,64cfe0cb14654f0027b35e41,occ_bimonthly,2025-11-11 07:08:04.258 UTC,2026-01-11 18:43:46.232 UTC,DE,EUR,88,0,paid
6921681e3c472cf26ea4d0ce,64dd1e5d062fb40028e3e400,occ_bimonthly,2025-11-22 07:37:02.845 UTC,2026-01-22 16:38:38.964 UTC,DE,EUR,88,0,paid
68da294a4b403b25a00f9e5c,64e4ca91f08a420028e1b90e,occ_bimonthly,2025-09-29 06:38:02.74 UTC,2026-01-02 08:10:07.853 UTC,DE,EUR,88,0,paid
692974863c472cf26e7e4bc7,64e4a29c062fb40028e46c54,occ_bimonthly,2025-11-28 10:08:06.564 UTC,2026-01-29 10:59:47.47 UTC,DE,EUR,98,0,partially_paid
694cecab98385695f19a9301,64ee4e1f4ac260002996c115,occ_monthly,2025-12-25 07:50:03.134 UTC,2026-01-25 08:25:09.937 UTC,DE,EUR,49,0,paid
691ca296fd5be37c607975f5,64f1c9c9ba2a0000289d79b3,occ_bimonthly,2025-11-18 16:45:10.296 UTC,2026-01-19 15:28:09.495 UTC,DE,EUR,88,0,paid
69624d63089de1ebe9c7d46f,648ccc838c4d140028cc991f,occ_bimonthly,2026-01-10 13:00:19.887 UTC,2026-01-12 09:45:12.271 UTC,DE,EUR,66,0,paid
6910e4cdfd5be37c608cd328,64f5f78ac014c50028a5efde,occ_bimonthly,2025-11-09 19:00:29.411 UTC,2026-01-09 11:21:50.542 UTC,DE,EUR,88,0,paid
69104426fd5be37c600c87ef,64fc53625e60220028de08e3,occ_bimonthly,2025-11-09 07:35:02.393 UTC,2026-01-09 08:01:27.388 UTC,DE,EUR,88,0,paid
6912e23dfd5be37c6049a0a5,64ff2c38c2b9fc002cdcee8e,occ_bimonthly,2025-11-11 07:14:05.261 UTC,2026-01-11 13:51:57.214 UTC,DE,EUR,88,0,paid
6927fb2d3c472cf26ea23d70,6513c6d33989a50027f4a804,occ_bimonthly,2025-11-27 07:18:05.377 UTC,2026-01-27 07:45:09.763 UTC,DE,EUR,98,0,partially_paid
696551d2996629007fdb61ed,6518082427e4e80027d996be,occ_bimonthly,2026-01-12 19:56:02.84 UTC,2026-01-13 10:11:50.503 UTC,DE,EUR,88,0,paid
68dc25b94b403b25a07ab03f,64d0ecab23b6970029bb5f15,occ_bimonthly,2025-09-30 18:47:21.567 UTC,2026-01-05 15:19:13.536 UTC,DE,EUR,88,0,paid
692800183c472cf26eaa397d,646d08d0ea8d140028268e73,occ_bimonthly,2025-11-27 07:39:04.254 UTC,2026-01-27 09:18:40.031 UTC,DE,EUR,88,0,partially_paid
6916db30fd5be37c604da516,6528c69e0e6f620028613801,occ_bimonthly,2025-11-14 07:33:04.05 UTC,2026-01-14 14:12:27.603 UTC,DE,EUR,88,0,paid
691ba0f8fd5be37c60584508,64662b66e4052800299ad964,occ_bimonthly,2025-11-17 22:26:00.943 UTC,2026-01-17 07:55:33.444 UTC,DE,EUR,62,0,paid
691587d0fd5be37c60f1061b,6530ca36a1e38f002890d00d,occ_bimonthly,2025-11-13 07:25:04.248 UTC,2026-01-13 10:55:19.831 UTC,DE,EUR,88,0,paid
